,Unnamed: 0,year,week,SMN,SMK,VCI,TCI,VHI
0,0,Mean,data,for,UKR,Province=,21,Khmel'nyts'kyy
21334,874,1999,05,0.111,278.37,51.28,9.67,30.48
21335,875,1999,06,0.123,279.62,56.80,7.48,32.14
21336,876,1999,07,0.135,280.69,59.99,8.09,34.04
21337,877,1999,08,0.141,281.44,60.93,11.44,36.19
21338,878,1999,09,0.147,281.73,60.83,18.65,39.74
21339,879,1999,10,0.154,282.16,60.72,25.92,43.32
21340,880,1999,11,0.167,282.87,61.75,30.42,46.09
21341,881,1999,12,0.185,284.09,64.33,33.77,49.05
21342,882,1999,13,0.212,285.72,69.74,34.22,51.98
21343,883,1999,14,0.239,286.70,72.76,37.41,55.08
21344,884,1999,15,0.268,287.75,75.06,39.38,57.22
21345,885,1999,16,0.297,288.62,74.82,39.24,57.03
21346,886,1999,17,0.328,289.10,74.69,47.16,60.92
21347,887,1999,18,0.359,289.74,75.87,56.37,66.12
21348,888,1999,19,0.383,290.49,74.58,60.55,67.57
21349,889,1999,20,0.401,291.14,73.59,66.14,69.86
21350,890,1999,21,0.414,291.84,74.25,66.43,70.34
21351,891,1999,22,0.421,292.52,73.70,67.54,70.62
21352,892,1999,23,0.419,293.23,71.73,65.95,68.84
21353,893,1999,24,0.413,293.79,69.33,68.16,68.74
21354,894,1999,25,0.410,294.35,68.75,68.31,68.53
21355,895,1999,26,0.414,295.31,70.61,61.71,66.16
21356,896,1999,27,0.407,296.05,70.44,55.43,62.93
21357,897,1999,28,0.401,296.57,70.86,51.21,61.03
21358,898,1999,29,0.394,296.84,70.77,50.15,60.46
21359,899,1999,30,0.392,297.39,71.95,46.74,59.35
21360,900,1999,31,0.391,297.77,74.00,44.01,59.01
21361,901,1999,32,0.385,297.67,73.87,44.05,58.96
21362,902,1999,33,0.375,297.20,70.31,45.77,58.04
21363,903,1999,34,0.366,296.31,68.57,50.03,59.30
21364,904,1999,35,0.358,295.14,67.69,53.52,60.60
21365,905,1999,36,0.352,294.18,67.76,49.52,58.64
21366,906,1999,37,0.341,293.31,66.50,46.18,56.34
21367,907,1999,38,0.327,292.23,65.06,47.03,56.04
21368,908,1999,39,0.314,291.04,65.21,46.27,55.74
21369,909,1999,40,0.293,289.14,63.93,47.03,55.48
21370,910,1999,41,0.269,286.84,62.39,48.66,55.52
21371,911,1999,42,0.241,285.21,59.99,46.37,53.18
21372,912,1999,43,0.210,283.42,55.99,43.50,49.75
21373,913,1999,44,0.186,281.10,53.45,44.15,48.80
21374,914,1999,45,0.160,279.10,48.45,42.60,45.53
21375,915,1999,46,0.129,277.61,39.55,40.01,39.78
21376,916,1999,47,0.103,275.35,31.15,41.68,36.42
21377,917,1999,48,0.086,272.54,26.24,47.32,36.78
21378,918,1999,49,0.076,270.03,24.25,51.58,37.92
21379,919,1999,50,0.066,268.15,20.95,53.00,36.97
21380,920,1999,51,0.061,266.40,21.00,57.07,39.03
21381,921,1999,52,0.061,265.04,22.46,62.19,42.32
21382,922,2000,01,0.061,263.85,22.13,67.19,44.66
21383,923,2000,02,0.063,264.68,22.24,64.33,43.29
21384,924,2000,03,0.066,266.55,23.16,58.05,40.61
21385,925,2000,04,0.072,268.03,26.38,54.71,40.55
21386,926,2000,05,0.079,269.06,30.60,52.88,41.74
21387,927,2000,06,0.088,270.54,34.35,50.08,42.22
21388,928,2000,07,0.097,272.74,37.38,47.06,42.22
21389,929,2000,08,0.105,274.06,39.87,48.93,44.40
21390,930,2000,09,0.112,275.03,41.52,53.09,47.30
21391,931,2000,10,0.118,276.19,41.66,58.17,49.91
21392,932,2000,11,0.131,277.82,43.68,59.11,51.40
21393,933,2000,12,0.147,279.76,46.26,61.04,53.65
21394,934,2000,13,0.170,282.09,50.73,60.24,55.48
21395,935,2000,14,0.200,284.31,56.08,56.50,56.29
21396,936,2000,15,0.233,286.47,60.59,54.62,57.60
21397,937,2000,16,0.272,288.07,64.65,53.71,59.18
21398,938,2000,17,0.325,289.21,72.36,56.52,64.44
21399,939,2000,18,0.376,290.30,80.00,60.17,70.09
21400,940,2000,19,0.414,291.25,82.46,61.43,71.94
21401,941,2000,20,0.437,292.33,82.35,60.27,71.31
21402,942,2000,21,0.448,293.46,81.29,55.92,68.61
21403,943,2000,22,0.454,294.43,79.90,52.94,66.42
21404,944,2000,23,0.452,295.08,78.20,51.31,64.75
21405,945,2000,24,0.452,295.60,77.64,52.78,65.21
21406,946,2000,25,0.448,296.24,76.22,51.86,64.04
21407,947,2000,26,0.441,296.77,74.93,50.78,62.86
21408,948,2000,27,0.432,297.27,74.49,48.12,61.31
21409,949,2000,28,0.418,297.67,73.00,45.01,59.01
21410,950,2000,29,0.404,297.93,70.33,43.76,57.04
21411,951,2000,30,0.388,298.15,67.57,41.52,54.55
21412,952,2000,31,0.371,298.09,65.51,41.30,53.41
21413,953,2000,32,0.352,297.68,62.32,43.59,52.96
21414,954,2000,33,0.336,297.23,58.18,45.31,51.75
21415,955,2000,34,0.322,296.36,55.43,49.04,52.23
21416,956,2000,35,0.304,294.85,51.82,55.76,53.79
21417,957,2000,36,0.291,293.48,49.39,55.92,52.65
21418,958,2000,37,0.279,292.61,47.67,52.44,50.05
21419,959,2000,38,0.270,292.51,48.07,43.15,45.61
21420,960,2000,39,0.257,292.42,48.04,31.79,39.91
21421,961,2000,40,0.244,291.95,49.06,22.18,35.62
21422,962,2000,41,0.221,291.14,47.32,16.15,31.73
21423,963,2000,42,0.195,289.95,44.85,14.92,29.89
21424,964,2000,43,0.159,288.76,37.52,11.75,24.64
21425,965,2000,44,0.123,287.26,28.35,10.26,19.31
21426,966,2000,45,0.083,285.78,15.94,10.35,13.14
21427,967,2000,46,0.061,284.46,9.30,9.71,9.50
21428,968,2000,47,0.046,282.77,5.62,10.65,8.13
21429,969,2000,48,0.036,280.40,4.04,15.34,9.69
21430,970,2000,49,0.033,278.51,4.21,18.18,11.20
21431,971,2000,50,0.034,277.17,4.64,18.09,11.36
21432,972,2000,51,0.044,276.82,10.14,15.40,12.77
21433,973,2000,52,0.061,276.62,22.92,14.55,18.73
21434,974,2001,01,0.088,275.93,41.44,16.62,29.03
21435,975,2001,02,0.113,275.79,56.55,16.15,36.35
21436,976,2001,03,0.158,276.15,81.47,15.42,48.45
21437,977,2001,04,0.165,276.68,83.70,15.24,49.47
21438,978,2001,05,0.169,277.44,84.92,14.60,49.76
21439,979,2001,06,0.174,278.35,85.05,14.07,49.56
21440,980,2001,07,0.180,279.58,84.87,13.73,49.30
21441,981,2001,08,0.189,280.94,86.07,14.05,50.06
21442,982,2001,09,0.198,282.35,86.94,15.08,51.01
21443,983,2001,10,0.210,284.05,87.78,14.16,50.97
21444,984,2001,11,0.224,285.62,88.15,12.89,50.52
21445,985,2001,12,0.239,287.27,87.84,11.96,49.90
21446,986,2001,13,0.256,288.69,87.31,13.41,50.36
21447,987,2001,14,0.275,289.47,86.31,17.79,52.05
21448,988,2001,15,0.296,290.18,85.19,21.96,53.57
21449,989,2001,16,0.323,291.11,83.77,22.03,52.90
21450,990,2001,17,0.353,291.69,82.43,28.50,55.46
21451,991,2001,18,0.385,292.27,83.02,37.88,60.45
21452,992,2001,19,0.417,292.76,83.38,44.03,63.70
21453,993,2001,20,0.440,293.30,82.84,48.36,65.60
21454,994,2001,21,0.455,293.99,83.27,48.49,65.88
21455,995,2001,22,0.463,294.67,82.90,49.09,65.99
21456,996,2001,23,0.465,295.23,81.96,48.74,65.35
21457,997,2001,24,0.465,296.02,81.21,47.50,64.36
21458,998,2001,25,0.460,297.01,79.52,43.05,61.28
21459,999,2001,26,0.454,298.11,78.40,36.28,57.34
21460,1000,2001,27,0.446,299.22,77.78,28.40,53.09
21461,1001,2001,28,0.435,300.01,76.57,23.57,50.07
21462,1002,2001,29,0.423,300.61,74.48,20.17,47.33
21463,1003,2001,30,0.411,300.98,72.84,17.43,45.14
21464,1004,2001,31,0.401,300.93,72.84,17.17,45.01
21465,1005,2001,32,0.386,300.33,71.50,20.88,46.19
21466,1006,2001,33,0.376,299.60,69.26,23.97,46.61
21467,1007,2001,34,0.372,298.76,69.62,26.00,47.81
21468,1008,2001,35,0.369,297.70,70.71,27.45,49.08
21469,1009,2001,36,0.371,296.40,73.07,26.97,50.02
21470,1010,2001,37,0.371,295.15,75.80,26.84,51.32
21471,1011,2001,38,0.368,293.99,78.38,26.66,52.52
21472,1012,2001,39,0.361,292.66,80.95,25.89,53.42
21473,1013,2001,40,0.345,290.57,82.19,29.58,55.89
21474,1014,2001,41,0.327,288.43,83.42,31.98,57.70
21475,1015,2001,42,0.305,286.56,83.91,33.23,58.57
21476,1016,2001,43,0.270,283.91,79.95,37.13,58.54
21477,1017,2001,44,0.230,281.30,72.10,39.93,56.02
21478,1018,2001,45,0.189,278.52,61.61,42.57,52.09
21479,1019,2001,46,0.152,275.61,50.35,46.82,48.59
21480,1020,2001,47,0.127,272.68,43.01,52.15,47.58
21481,1021,2001,48,0.101,269.25,33.84,60.52,47.18
21482,1022,2001,49,0.086,266.86,29.65,64.54,47.09
21483,1023,2001,50,0.078,265.14,28.52,65.76,47.14
21484,1024,2001,51,0.073,264.01,28.42,68.12,48.27
21485,1025,2001,52,0.073,263.36,30.49,70.98,50.73
21486,1026,2002,01,0.074,263.68,31.44,70.64,51.04
21487,1027,2002,02,0.083,265.89,36.60,60.05,48.32
21488,1028,2002,03,0.103,269.38,47.65,45.30,46.47
21489,1029,2002,04,0.123,273.15,59.31,31.08,45.19
21490,1030,2002,05,0.141,275.84,70.09,21.52,45.81
21491,1031,2002,06,0.158,277.98,77.82,15.46,46.64
21492,1032,2002,07,0.174,280.02,83.22,11.71,47.47
21493,1033,2002,08,0.187,281.50,87.12,11.51,49.31
21494,1034,2002,09,0.197,282.62,87.59,13.58,50.58
21495,1035,2002,10,0.206,284.07,87.47,13.80,50.63
21496,1036,2002,11,0.217,285.27,86.86,14.64,50.75
21497,1037,2002,12,0.231,286.44,86.34,16.91,51.62
21498,1038,2002,13,0.246,287.47,85.13,20.86,52.99
21499,1039,2002,14,0.264,288.65,83.32,22.52,52.92
21500,1040,2002,15,0.287,289.73,82.49,24.67,53.58
21501,1041,2002,16,0.317,290.80,82.20,24.25,53.22
21502,1042,2002,17,0.352,291.99,82.88,24.57,53.72
21503,1043,2002,18,0.391,292.95,85.82,30.08,57.95
21504,1044,2002,19,0.425,293.79,86.71,31.48,59.09
21505,1045,2002,20,0.447,294.68,85.98,33.41,59.69
21506,1046,2002,21,0.459,295.21,85.39,36.14,60.77
21507,1047,2002,22,0.461,295.89,83.08,36.54,59.81
21508,1048,2002,23,0.460,296.56,80.89,35.63,58.26
21509,1049,2002,24,0.458,297.37,79.21,34.42,56.81
21510,1050,2002,25,0.455,298.32,77.93,30.40,54.16
21511,1051,2002,26,0.445,298.82,75.53,30.79,53.16
21512,1052,2002,27,0.435,299.13,74.24,31.59,52.92
21513,1053,2002,28,0.427,299.35,73.83,31.27,52.55
21514,1054,2002,29,0.414,299.00,71.33,35.66,53.50
21515,1055,2002,30,0.401,298.46,69.49,40.80,55.15
21516,1056,2002,31,0.395,297.91,70.58,45.39,57.99
21517,1057,2002,32,0.388,297.12,71.47,50.50,60.99
21518,1058,2002,33,0.383,296.27,71.08,55.73,63.41
21519,1059,2002,34,0.377,295.19,71.65,61.78,66.71
21520,1060,2002,35,0.372,294.07,72.42,64.40,68.41
21521,1061,2002,36,0.372,293.11,74.27,59.06,66.66
21522,1062,2002,37,0.368,291.99,75.58,57.12,66.35
21523,1063,2002,38,0.363,290.99,77.66,56.02,66.84
21524,1064,2002,39,0.358,289.83,80.91,53.49,67.20
21525,1065,2002,40,0.354,288.75,86.08,46.13,66.10
21526,1066,2002,41,0.343,287.72,89.53,38.02,63.77
21527,1067,2002,42,0.320,286.21,89.99,36.71,63.35
21528,1068,2002,43,0.296,285.21,90.00,30.34,60.17
21529,1069,2002,44,0.276,284.62,90.64,21.86,56.25
21530,1070,2002,45,0.255,283.87,89.86,17.54,53.70
21531,1071,2002,46,0.238,282.66,89.02,16.30,52.66
21532,1072,2002,47,0.224,281.16,89.10,16.36,52.73
21533,1073,2002,48,0.211,278.80,88.43,21.06,54.75
21534,1074,2002,49,0.195,276.09,87.28,27.61,57.44
21535,1075,2002,50,0.173,273.07,84.83,34.49,59.66
21536,1076,2002,51,0.155,270.32,81.89,42.54,62.22
21537,1077,2002,52,0.142,269.83,78.20,43.83,61.01
21538,1078,2003,01,0.132,270.59,71.42,40.18,55.80
21539,1079,2003,02,0.120,270.65,60.92,39.16,50.04
21540,1080,2003,03,0.113,270.86,54.15,39.49,46.82
21541,1081,2003,04,0.111,271.31,51.26,40.35,45.80
21542,1082,2003,05,0.113,272.45,51.71,37.83,44.77
21543,1083,2003,06,0.116,273.07,51.50,38.48,44.99
21544,1084,2003,07,0.126,274.35,54.48,39.69,47.08
21545,1085,2003,08,0.141,276.24,60.74,39.40,50.07
21546,1086,2003,09,0.155,278.28,64.52,38.66,51.59
21547,1087,2003,10,0.164,280.19,65.23,38.59,51.91
21548,1088,2003,11,0.176,281.30,65.77,41.42,53.60
21549,1089,2003,12,0.190,281.82,65.82,52.31,59.06
21550,1090,2003,13,0.208,284.07,67.07,51.16,59.11
21551,1091,2003,14,0.224,286.39,65.26,44.80,55.03
21552,1092,2003,15,0.242,288.06,63.21,43.60,53.41
21553,1093,2003,16,0.269,289.93,63.00,36.85,49.93
21554,1094,2003,17,0.301,291.91,63.71,30.10,46.91
21555,1095,2003,18,0.340,293.42,66.90,29.69,48.30
21556,1096,2003,19,0.376,294.62,69.02,27.00,48.01
21557,1097,2003,20,0.408,295.60,71.96,27.75,49.86
21558,1098,2003,21,0.435,296.12,76.52,30.20,53.36
21559,1099,2003,22,0.451,296.32,79.01,35.12,57.06
21560,1100,2003,23,0.461,296.47,80.69,39.24,59.97
21561,1101,2003,24,0.468,296.82,82.47,43.05,62.76
21562,1102,2003,25,0.470,297.07,82.97,47.13,65.05
21563,1103,2003,26,0.464,297.00,81.75,52.28,67.01
21564,1104,2003,27,0.450,296.71,79.37,56.24,67.81
21565,1105,2003,28,0.432,296.50,76.30,57.97,67.13
21566,1106,2003,29,0.416,296.20,73.29,60.58,66.93
21567,1107,2003,30,0.404,295.97,71.89,62.49,67.19
21568,1108,2003,31,0.404,296.01,74.64,62.55,68.59
21569,1109,2003,32,0.413,296.18,80.20,60.50,70.35
21570,1110,2003,33,0.418,296.08,82.24,59.28,70.76
21571,1111,2003,34,0.416,295.47,83.18,60.88,72.03
21572,1112,2003,35,0.408,294.53,82.47,61.75,72.11
21573,1113,2003,36,0.395,293.56,80.67,57.29,68.98
21574,1114,2003,37,0.384,292.84,79.78,52.38,66.08
21575,1115,2003,38,0.372,291.90,79.15,51.08,65.11
21576,1116,2003,39,0.355,290.89,78.48,47.43,62.95
21577,1117,2003,40,0.335,289.91,77.81,39.31,58.56
21578,1118,2003,41,0.305,288.66,74.44,33.41,53.92
21579,1119,2003,42,0.275,287.06,71.74,32.27,52.01
21580,1120,2003,43,0.248,285.18,70.46,30.93,50.69
21581,1121,2003,44,0.229,283.72,70.51,27.48,49.00
21582,1122,2003,45,0.215,282.77,71.97,23.06,47.52
21583,1123,2003,46,0.202,281.85,72.19,19.67,45.93
21584,1124,2003,47,0.184,280.59,69.98,18.14,44.06
21585,1125,2003,48,0.171,279.41,68.19,17.37,42.78
21586,1126,2003,49,0.159,278.40,67.97,16.39,42.18
21587,1127,2003,50,0.153,277.72,72.36,13.81,43.09
21588,1128,2003,51,0.150,276.90,78.22,12.96,45.59
21589,1129,2003,52,0.148,276.12,81.10,15.11,48.11
21590,1130,2004,01,0.147,275.42,80.11,17.82,48.97
21591,1131,2004,05,0.134,273.93,65.49,29.93,47.71
21592,1132,2004,06,0.128,273.02,59.30,37.99,48.65
21593,1133,2004,07,0.131,273.18,57.58,44.70,51.14
21594,1134,2004,08,0.144,274.40,62.28,48.27,55.27
21595,1135,2004,09,0.167,276.93,71.41,45.39,58.40
21596,1136,2004,10,0.176,277.83,71.31,52.30,61.80
21597,1137,2004,25,0.446,295.61,74.85,59.48,67.17
21598,1138,2004,26,0.447,296.04,76.81,58.99,67.90
21599,1139,2004,27,0.441,296.33,76.99,57.87,67.43
21600,1140,2004,28,0.433,296.58,76.69,55.69,66.19
21601,1141,2004,30,0.412,296.57,73.57,56.50,65.04
21602,1142,2004,31,0.402,296.36,73.28,58.18,65.73
21603,1143,2004,32,0.394,296.00,73.64,59.98,66.81
21604,1144,2004,33,0.393,295.56,74.49,61.72,68.10
21605,1145,2004,34,0.398,294.68,77.81,65.25,71.53
21606,1146,2004,35,0.404,293.96,81.40,64.35,72.87
21607,1147,2004,36,0.407,293.71,84.11,54.39,69.25
21608,1148,2004,37,0.403,293.25,85.16,46.67,65.92
21609,1149,2004,38,0.394,292.47,85.90,43.44,64.67
21610,1150,2004,39,0.376,291.50,85.27,39.66,62.47
21611,1151,2004,40,0.351,290.28,83.56,34.75,59.15
21612,1152,2004,41,0.330,289.28,83.51,28.12,55.82
21613,1153,2004,42,0.306,288.40,83.20,22.52,52.86
21614,1154,2004,43,0.277,287.21,81.33,17.76,49.54
21615,1155,2004,44,0.250,285.98,79.20,13.82,46.51
21616,1156,2004,45,0.224,284.50,75.65,13.60,44.63
21617,1157,2004,46,0.201,281.92,71.98,19.25,45.62
21618,1158,2004,47,0.183,278.99,69.48,25.58,47.53
21619,1159,2004,48,0.166,277.26,66.48,27.14,46.81
21620,1160,2004,49,0.152,275.67,65.14,28.47,46.81
21621,1161,2004,50,0.143,274.75,66.87,26.77,46.82
21622,1162,2004,51,0.139,274.33,71.40,24.58,47.99
21623,1163,2004,52,0.136,274.45,73.87,22.61,48.24
21624,1164,2005,01,0.132,274.78,70.98,20.71,45.84
21625,1165,2005,02,0.130,274.59,66.89,21.21,44.05
21626,1166,2005,03,0.129,274.77,63.64,21.23,42.44
21627,1167,2005,04,0.134,275.36,65.54,20.33,42.94
21628,1168,2005,05,0.139,275.76,67.79,20.60,44.19
21629,1169,2005,06,0.146,276.70,69.73,19.61,44.67
21630,1170,2005,07,0.153,277.48,70.51,22.19,46.35
21631,1171,2005,08,0.164,279.15,73.71,22.07,47.89
21632,1172,2005,09,0.174,280.69,75.38,22.96,49.17
21633,1173,2005,10,0.187,281.28,77.47,29.61,53.54
21634,1174,2005,11,0.200,282.26,77.82,34.50,56.16
21635,1175,2005,12,0.216,283.55,78.46,39.92,59.19
21636,1176,2005,13,0.231,285.11,77.68,43.58,60.63
21637,1177,2005,14,0.247,286.75,75.30,42.95,59.13
21638,1178,2005,15,0.266,288.10,73.22,44.66,58.94
21639,1179,2005,16,0.293,289.32,72.43,43.29,57.86
21640,1180,2005,17,0.325,290.67,72.34,42.59,57.47
21641,1181,2005,18,0.359,291.53,73.79,48.32,61.06
21642,1182,2005,19,0.401,292.49,77.80,47.65,62.72
21643,1183,2005,20,0.440,293.45,82.53,46.93,64.73
21644,1184,2005,21,0.466,294.41,86.64,44.01,65.33
21645,1185,2005,22,0.483,295.14,88.60,43.18,65.89
21646,1186,2005,24,0.492,296.07,88.30,46.85,67.58
21647,1187,2005,25,0.490,296.52,87.50,49.04,68.27
21648,1188,2005,26,0.486,297.17,87.06,47.00,67.03
21649,1189,2005,27,0.479,297.89,86.77,42.43,64.60
21650,1190,2005,28,0.470,298.44,86.34,38.13,62.24
21651,1191,2005,29,0.461,298.92,85.50,35.11,60.30
21652,1192,2005,30,0.450,299.18,84.50,33.26,58.88
21653,1193,2005,31,0.442,299.22,84.69,32.55,58.61
21654,1194,2005,32,0.435,299.06,85.16,32.50,58.83
21655,1195,2005,33,0.430,298.68,84.40,33.32,58.86
21656,1196,2005,34,0.423,298.07,83.73,34.22,58.97
21657,1197,2005,35,0.410,297.18,81.75,34.45,58.10
21658,1198,2005,36,0.395,296.25,79.57,30.29,54.93
21659,1199,2005,37,0.380,295.45,77.54,25.78,51.66
21660,1200,2005,38,0.363,294.30,75.68,25.21,50.45
21661,1201,2005,39,0.344,293.10,74.41,23.93,49.17
21662,1202,2005,40,0.322,291.52,73.11,23.77,48.44
21663,1203,2005,41,0.302,289.97,73.48,22.58,48.03
21664,1204,2005,42,0.275,288.18,71.83,23.64,47.74
21665,1205,2005,43,0.244,286.19,68.98,24.23,46.61
21666,1206,2005,44,0.216,284.45,65.26,22.63,43.94
21667,1207,2005,45,0.194,282.87,63.14,21.92,42.53
21668,1208,2005,46,0.177,281.61,61.19,20.45,40.82
21669,1209,2005,47,0.162,280.08,59.47,20.55,40.01
21670,1210,2005,48,0.142,277.49,53.93,26.73,40.33
21671,1211,2005,49,0.128,275.36,52.00,30.82,41.41
21672,1212,2005,50,0.122,274.12,54.39,30.74,42.56
21673,1213,2005,51,0.117,273.27,56.83,30.66,43.74
21674,1214,2005,52,0.114,272.54,58.46,32.96,45.71
21675,1215,2006,01,0.108,271.65,54.34,37.07,45.71
21676,1216,2006,02,0.103,271.13,49.34,38.11,43.73
21677,1217,2006,03,0.093,270.05,41.30,43.32,42.31
21678,1218,2006,04,0.089,269.71,37.38,47.38,42.38
21679,1219,2006,05,0.095,270.48,40.65,46.36,43.51
21680,1220,2006,06,0.111,272.22,48.37,42.24,45.30
21681,1221,2006,07,0.127,274.16,54.77,40.63,47.70
21682,1222,2006,08,0.141,275.79,60.46,41.63,51.04
21683,1223,2006,09,0.153,277.03,63.57,45.43,54.50
21684,1224,2006,10,0.167,278.76,66.77,47.08,56.93
21685,1225,2006,11,0.186,281.11,70.39,43.20,56.79
21686,1226,2006,12,0.206,283.81,73.43,38.34,55.88
21687,1227,2006,13,0.229,286.15,76.21,34.77,55.49
21688,1228,2006,14,0.254,288.21,78.02,29.47,53.74
21689,1229,2006,15,0.276,289.59,77.24,29.55,53.39
21690,1230,2006,16,0.299,290.23,74.88,32.90,53.89
21691,1231,2006,17,0.326,290.74,73.16,41.63,57.39
21692,1232,2006,18,0.357,291.59,73.75,48.20,60.97
21693,1233,2006,19,0.388,292.54,74.37,47.94,61.15
21694,1234,2006,20,0.419,293.57,77.30,47.15,62.22
21695,1235,2006,21,0.442,294.69,80.77,42.43,61.60
21696,1236,2006,22,0.455,295.38,82.25,41.97,62.11
21697,1237,2006,23,0.462,295.94,83.11,41.54,62.32
21698,1238,2006,24,0.463,296.41,82.68,43.77,63.23
21699,1239,2006,25,0.461,296.74,81.83,46.66,64.25
21700,1240,2006,26,0.461,297.24,82.42,45.99,64.20
21701,1241,2006,27,0.468,297.92,86.02,41.58,63.80
21702,1242,2006,28,0.468,298.42,87.92,38.20,63.06
21703,1243,2006,29,0.469,298.81,89.62,36.05,62.84
21704,1244,2006,30,0.468,299.18,91.03,32.83,61.93
21705,1245,2006,31,0.460,299.38,91.09,30.58,60.84
21706,1246,2006,32,0.448,299.20,89.89,31.00,60.45
21707,1247,2006,33,0.439,298.78,87.83,32.18,60.01
21708,1248,2006,34,0.430,298.00,87.01,34.89,60.95
21709,1249,2006,35,0.418,296.78,85.37,38.18,61.78
21710,1250,2006,36,0.404,295.64,83.31,35.36,59.33
21711,1251,2006,37,0.388,294.55,81.36,33.08,57.22
21712,1252,2006,38,0.379,293.36,82.09,32.98,57.54
21713,1253,2006,39,0.371,292.41,84.58,28.67,56.62
21714,1254,2006,40,0.360,291.43,87.08,22.95,55.01
21715,1255,2006,41,0.340,290.01,87.24,21.03,54.13
21716,1256,2006,42,0.317,288.54,87.69,20.07,53.88
21717,1257,2006,43,0.286,287.24,85.49,16.70,51.09
21718,1258,2006,44,0.258,285.95,82.97,13.63,48.30
21719,1259,2006,45,0.236,284.83,81.39,11.66,46.53
21720,1260,2006,46,0.220,283.91,80.62,9.45,45.03
21721,1261,2006,47,0.208,283.26,81.37,6.21,43.79
21722,1262,2006,48,0.200,282.72,83.01,3.10,43.05
21723,1263,2006,49,0.190,281.91,84.79,1.76,43.28
21724,1264,2006,50,0.175,280.54,85.91,2.47,44.19
21725,1265,2006,51,0.165,279.21,88.46,3.63,46.04
21726,1266,2006,52,0.164,279.30,92.46,1.59,47.02
21727,1267,2007,01,0.161,279.35,90.57,0.42,45.50
21728,1268,2007,02,0.157,279.31,85.39,0.14,42.76
21729,1269,2007,03,0.154,279.60,80.87,0.27,40.57
21730,1270,2007,04,0.156,279.86,79.90,0.80,40.35
21731,1271,2007,05,0.161,280.05,82.22,2.48,42.35
21732,1272,2007,06,0.168,280.00,83.06,6.07,44.56
21733,1273,2007,07,0.174,279.80,82.15,12.76,47.46
21734,1274,2007,08,0.185,280.92,84.81,14.81,49.81
21735,1275,2007,09,0.200,282.40,88.29,15.64,51.97
21736,1276,2007,10,0.210,283.62,88.29,17.99,53.14
21737,1277,2007,11,0.218,284.61,85.79,21.19,53.49
21738,1278,2007,12,0.231,285.93,84.66,24.10,54.38
21739,1279,2007,13,0.251,287.82,85.37,23.13,54.25
21740,1280,2007,14,0.271,289.12,84.70,24.40,54.55
21741,1281,2007,15,0.292,290.07,83.10,27.93,55.52
21742,1282,2007,16,0.319,291.49,81.69,23.57,52.63
21743,1283,2007,17,0.350,292.87,80.97,20.88,50.93
21744,1284,2007,18,0.385,294.36,82.52,19.67,51.09
21745,1285,2007,19,0.421,295.61,84.28,15.01,49.64
21746,1286,2007,20,0.446,296.50,84.57,16.11,50.34
21747,1287,2007,21,0.462,297.49,85.46,13.98,49.72
21748,1288,2007,22,0.470,298.29,85.47,12.53,49.00
21749,1289,2007,23,0.474,298.92,85.00,12.13,48.57
21750,1290,2007,24,0.478,299.43,85.52,12.83,49.18
21751,1291,2007,25,0.479,300.04,85.57,12.13,48.85
21752,1292,2007,26,0.477,300.72,85.75,11.39,48.57
21753,1293,2007,27,0.471,301.47,85.94,8.13,47.04
21754,1294,2007,28,0.462,301.99,85.04,6.38,45.71
21755,1295,2007,29,0.450,302.33,83.07,5.80,44.44
21756,1296,2007,30,0.437,302.37,80.63,6.26,43.45
21757,1297,2007,31,0.427,302.13,80.08,7.64,43.86
21758,1298,2007,32,0.417,301.94,79.88,8.26,44.07
21759,1299,2007,33,0.405,301.55,77.08,8.72,42.90
21760,1300,2007,34,0.392,300.93,74.92,8.90,41.91
21761,1301,2007,35,0.385,300.12,74.62,7.75,41.18
21762,1302,2007,36,0.379,298.71,74.96,8.66,41.81
21763,1303,2007,37,0.375,297.01,76.31,12.57,44.44
21764,1304,2007,38,0.375,295.74,80.08,12.99,46.54
21765,1305,2007,39,0.370,294.14,83.40,15.59,49.50
21766,1306,2007,40,0.361,292.74,86.74,14.57,50.66
21767,1307,2007,41,0.342,291.08,87.53,14.58,51.05
21768,1308,2007,42,0.310,289.06,85.00,16.99,51.00
21769,1309,2007,43,0.272,286.25,80.22,23.61,51.91
21770,1310,2007,44,0.241,283.64,75.93,27.63,51.78
21771,1311,2007,45,0.221,282.28,74.70,24.92,49.81
21772,1312,2007,46,0.203,280.81,72.99,24.37,48.68
21773,1313,2007,47,0.184,279.17,70.24,24.78,47.51
21774,1314,2007,48,0.168,277.53,67.44,26.69,47.07
21775,1315,2007,49,0.150,275.87,64.10,28.99,46.55
21776,1316,2007,50,0.137,274.75,63.91,28.57,46.24
21777,1317,2007,51,0.139,274.57,71.39,25.31,48.35
21778,1318,2007,52,0.145,274.59,79.75,23.85,51.80
21779,1319,2008,01,0.159,275.25,88.90,19.99,54.44
21780,1320,2008,02,0.170,276.17,92.82,14.83,53.82
21781,1321,2008,03,0.178,277.16,94.94,11.55,53.25
21782,1322,2008,04,0.183,277.76,95.63,10.65,53.14
21783,1323,2008,05,0.185,278.41,95.73,10.17,52.95
21784,1324,2008,06,0.190,279.85,95.81,7.11,51.46
21785,1325,2008,07,0.197,281.40,94.97,5.23,50.10
21786,1326,2008,08,0.201,282.96,93.98,4.21,49.09
