,year,week,SMN,SMK,VCI,TCI,VHI
0,Mean,data,for,UKR,Province=,10:,Khmel'nyts'kyy
309,1987,42,0.289,283.07,45.58,25.95,35.76
310,1987,43,0.246,280.17,40.83,39.17,40.00
311,1987,44,0.201,275.30,33.09,64.42,48.76
312,1987,45,0.143,269.52,16.05,85.37,50.71
313,1987,46,0.109,265.25,9.87,89.51,49.69
314,1987,47,0.089,263.68,9.76,82.73,46.25
315,1987,48,0.074,263.46,9.67,72.89,41.28
316,1987,49,0.067,263.22,11.91,64.20,38.05
317,1987,50,0.062,263.03,11.03,55.88,33.45
318,1987,51,0.057,262.82,11.05,49.33,30.19
319,1987,52,0.056,263.31,12.85,43.95,28.40
320,1988,01,0.061,264.74,18.05,37.98,28.01
321,1988,02,0.065,266.10,21.80,33.15,27.47
322,1988,03,0.070,268.05,25.28,26.09,25.68
323,1988,04,0.075,269.48,27.39,22.51,24.95
324,1988,05,0.078,269.71,27.75,26.12,26.94
325,1988,06,0.079,269.80,26.49,33.86,30.18
326,1988,07,0.082,269.90,25.44,42.57,34.00
327,1988,08,0.087,270.60,25.27,47.66,36.47
328,1988,09,0.089,270.92,22.43,57.54,39.98
329,1988,10,0.093,271.28,18.79,68.13,43.46
330,1988,11,0.105,272.85,19.14,71.26,45.20
331,1988,12,0.122,275.24,20.77,69.22,44.99
332,1988,13,0.145,277.78,22.50,64.08,43.29
333,1988,14,0.177,280.22,26.29,59.31,42.80
334,1988,15,0.209,281.98,30.71,58.62,44.66
335,1988,16,0.243,284.07,34.66,54.27,44.47
336,1988,17,0.277,285.30,36.15,58.25,47.20
337,1988,18,0.310,285.99,37.47,64.67,51.07
338,1988,19,0.340,287.05,37.92,61.86,49.89
339,1988,20,0.371,288.32,40.04,54.61,47.33
340,1988,21,0.396,289.18,40.38,52.97,46.68
341,1988,22,0.410,289.36,37.49,57.03,47.26
342,1988,23,0.426,289.85,39.14,57.02,48.08
343,1988,24,0.449,290.94,46.16,50.23,48.19
344,1988,25,0.463,291.57,50.24,47.17,48.70
345,1988,26,0.470,292.05,50.52,47.04,48.78
346,1988,27,0.476,292.62,49.70,48.41,49.06
347,1988,28,0.481,293.21,51.94,46.52,49.23
348,1988,29,0.481,293.56,52.98,44.62,48.80
349,1988,30,0.477,293.62,51.65,45.86,48.75
350,1988,31,0.470,293.55,48.96,46.97,47.97
351,1988,32,0.462,293.44,45.77,47.87,46.82
352,1988,33,0.452,293.04,41.69,50.22,45.95
353,1988,34,0.428,291.94,32.11,57.80,44.95
354,1988,35,0.392,290.22,24.43,67.84,46.14
355,1988,36,0.359,288.68,23.08,69.36,46.22
356,1988,37,0.333,287.60,22.67,64.67,43.67
357,1988,38,0.313,286.74,21.58,59.97,40.78
358,1988,39,0.305,286.20,23.78,49.60,36.69
359,1988,40,0.305,285.63,31.22,37.86,34.54
360,1988,41,0.305,283.81,42.16,37.27,39.71
361,1988,42,0.287,281.54,47.67,42.31,44.99
362,1988,43,0.259,278.71,48.94,52.63,50.78
363,1988,44,0.229,276.30,48.42,56.87,52.64
364,1988,45,0.195,273.84,43.57,56.87,50.22
365,1988,46,0.163,271.55,39.55,52.61,46.08
366,1988,47,0.130,269.41,33.41,50.79,42.10
367,1988,48,0.103,267.69,28.13,50.05,39.09
368,1988,49,0.086,266.43,25.25,47.34,36.30
369,1988,50,0.068,265.47,15.89,43.17,29.53
370,1988,51,0.057,265.13,12.44,37.41,24.92
371,1988,52,0.052,264.93,10.61,34.96,22.79
372,1989,01,0.044,264.79,5.61,36.40,21.00
373,1989,02,0.038,264.98,3.43,37.80,20.62
374,1989,03,0.036,265.56,2.90,38.18,20.54
375,1989,04,0.035,265.93,2.82,39.66,21.24
376,1989,05,0.038,266.65,3.32,40.23,21.77
377,1989,06,0.045,267.97,4.93,40.70,22.81
378,1989,07,0.050,268.95,5.82,44.85,25.33
379,1989,08,0.060,270.42,8.58,45.94,27.26
380,1989,09,0.076,272.41,14.62,46.71,30.67
381,1989,10,0.097,275.02,22.80,45.59,34.20
382,1989,11,0.121,277.77,29.62,43.75,36.68
383,1989,12,0.151,280.01,36.85,43.28,40.07
384,1989,13,0.191,282.18,46.60,38.02,42.31
385,1989,14,0.232,284.15,53.78,33.29,43.54
386,1989,15,0.267,285.57,58.66,31.16,44.91
387,1989,16,0.298,286.52,59.09,33.86,46.48
388,1989,17,0.327,286.64,56.58,46.20,51.39
389,1989,18,0.362,287.48,57.63,50.22,53.92
390,1989,19,0.398,288.76,59.85,44.80,52.32
391,1989,20,0.427,289.12,60.95,46.46,53.71
392,1989,21,0.446,289.78,59.23,46.50,52.86
393,1989,22,0.451,290.15,53.95,48.30,51.12
394,1989,23,0.447,290.25,48.22,50.90,49.56
395,1989,24,0.437,290.50,42.21,51.54,46.87
396,1989,25,0.433,290.94,38.47,50.52,44.49
397,1989,26,0.449,292.28,41.96,41.98,41.97
398,1989,27,0.456,292.99,41.47,41.32,41.40
399,1989,28,0.443,292.72,34.63,50.31,42.47
400,1989,29,0.427,292.24,28.57,58.73,43.65
401,1989,30,0.417,291.95,24.46,64.20,44.33
402,1989,31,0.410,292.00,21.67,64.47,43.07
403,1989,32,0.404,292.18,18.64,62.83,40.73
404,1989,33,0.401,291.61,16.30,67.97,42.13
405,1989,34,0.409,291.33,22.08,65.74,43.91
406,1989,35,0.413,290.77,31.82,61.18,46.50
407,1989,36,0.411,290.39,41.44,48.08,44.76
408,1989,37,0.400,289.88,45.46,37.39,41.43
409,1989,38,0.382,289.01,44.85,32.87,38.86
410,1989,39,0.368,288.44,46.28,24.07,35.18
411,1989,40,0.343,287.33,44.36,19.21,31.78
412,1989,41,0.301,285.49,38.60,18.96,28.78
413,1989,42,0.270,283.90,38.31,17.86,28.08
414,1989,43,0.248,282.60,41.79,18.18,29.99
415,1989,44,0.223,280.91,43.14,19.74,31.44
416,1989,45,0.196,278.94,42.32,21.17,31.74
417,1989,46,0.165,275.89,39.60,25.71,32.65
418,1989,47,0.137,272.26,36.70,34.27,35.48
419,1989,48,0.110,269.17,31.45,42.08,36.77
420,1989,49,0.093,267.39,29.23,42.61,35.92
421,1989,50,0.086,266.90,29.41,36.33,32.87
422,1989,51,0.082,267.01,32.62,28.75,30.69
423,1989,52,0.083,267.07,37.41,25.06,31.23
424,1990,01,0.083,267.82,37.24,21.50,29.37
425,1990,02,0.081,268.63,35.03,19.14,27.09
426,1990,03,0.080,269.13,33.27,20.09,26.68
427,1990,04,0.087,270.65,37.61,15.90,26.75
428,1990,05,0.098,272.82,44.32,8.98,26.65
429,1990,06,0.114,275.41,53.36,3.73,28.54
430,1990,07,0.127,277.20,58.96,2.98,30.97
431,1990,08,0.136,278.28,61.00,3.89,32.45
432,1990,09,0.148,279.83,63.66,3.59,33.63
433,1990,10,0.168,282.10,68.48,2.27,35.37
434,1990,11,0.202,284.81,76.55,1.29,38.92
435,1990,12,0.232,287.01,80.21,0.75,40.48
436,1990,13,0.258,287.53,80.20,2.28,41.24
437,1990,14,0.282,287.96,77.31,5.22,41.27
438,1990,15,0.304,287.84,75.17,12.35,43.76
439,1990,16,0.333,287.62,74.31,24.05,49.18
440,1990,17,0.368,288.18,73.62,32.40,53.01
441,1990,18,0.404,289.17,74.88,34.13,54.50
442,1990,19,0.432,289.92,73.75,33.90,53.83
443,1990,20,0.449,290.23,70.20,36.77,53.48
444,1990,21,0.460,290.31,65.28,42.51,53.89
445,1990,22,0.464,290.40,58.49,47.15,52.82
446,1990,23,0.467,290.80,54.66,47.48,51.07
447,1990,24,0.481,291.79,57.85,41.03,49.44
448,1990,25,0.490,292.91,59.84,32.64,46.24
449,1990,26,0.500,293.71,61.58,28.48,45.03
450,1990,27,0.505,294.18,60.54,28.91,44.73
451,1990,28,0.509,294.58,62.96,28.06,45.51
452,1990,29,0.507,294.77,63.63,27.69,45.66
453,1990,30,0.505,294.85,63.21,28.50,45.86
454,1990,31,0.503,295.02,63.79,26.82,45.31
455,1990,32,0.498,294.89,62.78,28.77,45.77
456,1990,33,0.486,294.13,58.64,36.11,47.37
457,1990,34,0.466,292.79,51.31,46.83,49.07
458,1990,35,0.431,290.84,40.92,59.83,50.38
459,1990,36,0.385,288.32,30.09,73.22,51.66
460,1990,37,0.350,286.20,25.67,77.86,51.76
461,1990,38,0.330,285.04,24.76,74.74,49.75
462,1990,39,0.324,284.67,29.33,62.07,45.70
463,1990,40,0.319,284.16,35.73,49.71,42.72
464,1990,41,0.306,283.49,41.41,37.97,39.69
465,1990,42,0.278,282.15,42.29,34.54,38.42
466,1990,43,0.237,280.19,37.91,38.77,38.34
467,1990,44,0.187,277.91,28.37,43.60,35.98
468,1990,45,0.153,276.07,22.06,41.24,31.65
469,1990,46,0.131,274.54,22.51,34.25,28.38
470,1990,47,0.120,273.51,28.01,27.22,27.61
471,1990,48,0.112,272.71,34.22,22.65,28.43
472,1990,49,0.102,271.93,37.17,18.53,27.85
473,1990,50,0.094,270.83,36.70,15.91,26.31
474,1990,51,0.089,270.11,39.17,12.85,26.01
475,1990,52,0.088,269.49,41.93,12.21,27.07
476,1991,01,0.090,269.31,45.03,13.19,29.11
477,1991,02,0.095,269.22,48.86,15.48,32.17
478,1991,03,0.099,268.47,50.32,23.31,36.81
479,1991,04,0.095,267.47,44.47,32.74,38.61
480,1991,05,0.086,266.57,34.53,41.65,38.09
481,1991,06,0.078,266.15,26.55,50.74,38.65
482,1991,07,0.076,267.05,22.41,54.73,38.57
483,1991,08,0.081,269.29,22.39,51.68,37.03
484,1991,09,0.089,272.18,23.96,47.52,35.74
485,1991,10,0.096,274.97,23.14,45.49,34.31
486,1991,11,0.108,277.42,22.14,46.15,34.15
487,1991,12,0.122,279.21,21.66,48.54,35.10
488,1991,13,0.137,280.19,19.28,51.61,35.44
489,1991,14,0.163,281.33,20.02,53.41,36.72
490,1991,15,0.194,282.59,24.75,53.93,39.34
491,1991,16,0.225,283.38,27.53,59.27,43.40
492,1991,17,0.257,283.99,28.40,68.29,48.35
493,1991,18,0.285,284.57,28.13,75.96,52.05
494,1991,19,0.311,284.91,27.13,80.73,53.93
495,1991,20,0.338,285.71,27.78,77.96,52.87
496,1991,21,0.369,286.90,30.22,73.10,51.66
497,1991,22,0.404,288.08,35.39,68.73,52.06
498,1991,23,0.439,289.67,44.90,59.16,52.03
499,1991,24,0.466,291.25,53.60,47.63,50.62
500,1991,25,0.489,292.64,60.81,36.32,48.56
501,1991,26,0.501,293.46,63.63,31.51,47.57
502,1991,27,0.506,293.80,62.92,33.63,48.28
503,1991,28,0.502,294.03,61.85,35.35,48.60
504,1991,29,0.498,294.10,60.81,36.85,48.83
505,1991,30,0.501,294.26,62.90,36.52,49.71
506,1991,31,0.493,294.01,60.67,40.13,50.40
507,1991,32,0.489,293.64,59.79,44.81,52.30
508,1991,33,0.491,293.32,62.27,46.40,54.34
509,1991,34,0.490,292.95,64.45,44.27,54.36
510,1991,35,0.477,292.19,64.30,41.39,52.84
511,1991,36,0.460,291.13,64.14,37.82,50.98
512,1991,37,0.444,290.24,64.03,33.11,48.57
513,1991,38,0.425,289.44,62.34,28.52,45.43
514,1991,39,0.393,288.32,56.52,25.52,41.02
515,1991,40,0.354,286.78,49.09,24.47,36.78
516,1991,41,0.313,284.88,43.81,24.86,34.33
517,1991,42,0.271,282.39,39.72,32.13,35.93
518,1991,43,0.228,279.54,34.95,44.38,39.66
519,1991,44,0.187,277.39,28.68,47.53,38.10
520,1991,45,0.158,275.85,24.62,42.39,33.50
521,1991,46,0.141,274.74,27.15,32.60,29.88
522,1991,47,0.122,273.14,28.28,28.68,28.48
523,1991,48,0.105,271.16,28.65,29.87,29.26
524,1991,49,0.092,269.08,28.96,31.92,30.44
525,1991,50,0.082,267.02,27.54,33.10,30.32
526,1991,51,0.071,265.17,24.85,34.87,29.86
527,1991,52,0.064,264.29,21.94,36.26,29.10
528,1992,01,0.063,264.43,21.20,36.87,29.04
529,1992,02,0.062,264.94,20.69,36.93,28.81
530,1992,03,0.063,265.57,20.71,37.39,29.05
531,1992,04,0.063,265.77,19.16,40.17,29.66
532,1992,05,0.063,266.51,17.83,41.13,29.48
533,1992,06,0.065,267.70,17.43,42.76,30.10
534,1992,07,0.068,269.21,16.53,44.16,30.35
535,1992,08,0.073,270.85,16.57,44.12,30.35
536,1992,09,0.078,272.37,16.02,47.18,31.60
537,1992,10,0.084,274.33,14.32,49.60,31.96
538,1992,11,0.096,276.20,15.15,53.20,34.17
539,1992,12,0.111,277.57,15.28,58.17,36.73
540,1992,13,0.131,279.45,16.06,56.06,36.06
541,1992,14,0.165,281.80,21.09,49.93,35.51
542,1992,15,0.203,283.87,28.41,44.18,36.29
543,1992,16,0.245,285.90,36.03,38.04,37.04
544,1992,17,0.295,287.45,43.26,37.68,40.47
545,1992,18,0.347,288.72,51.01,36.88,43.95
546,1992,19,0.389,289.71,55.54,34.12,44.83
547,1992,20,0.415,290.36,55.81,33.76,44.78
548,1992,21,0.430,290.93,52.60,35.05,43.82
549,1992,22,0.436,291.23,47.13,37.67,42.40
550,1992,23,0.435,291.73,42.17,37.35,39.76
551,1992,24,0.445,292.52,43.90,33.06,38.48
552,1992,25,0.456,293.14,46.42,29.90,38.16
553,1992,26,0.467,293.78,48.24,27.49,37.86
554,1992,27,0.479,294.42,50.15,25.90,38.03
555,1992,28,0.485,294.99,52.80,22.76,37.78
556,1992,29,0.490,295.52,55.80,18.28,37.04
557,1992,30,0.492,295.90,57.33,15.61,36.47
558,1992,31,0.488,296.25,56.27,11.77,34.02
559,1992,32,0.483,296.57,54.80,7.88,31.34
560,1992,33,0.474,296.61,52.23,5.25,28.74
561,1992,34,0.461,296.07,48.20,5.04,26.62
562,1992,35,0.447,295.01,47.03,6.25,26.64
563,1992,36,0.423,293.24,44.80,12.24,28.52
564,1992,37,0.403,291.51,44.36,18.18,31.27
565,1992,38,0.381,289.82,42.08,23.88,32.98
566,1992,39,0.348,287.14,36.04,37.65,36.85
567,1992,40,0.311,284.42,30.33,48.07,39.20
568,1992,41,0.275,282.16,27.40,51.66,39.53
569,1992,42,0.239,279.66,25.11,57.83,41.47
570,1992,43,0.206,276.50,23.69,69.25,46.47
571,1992,44,0.173,273.94,20.76,73.27,47.02
572,1992,45,0.144,272.74,17.69,63.45,40.57
573,1992,46,0.123,271.40,18.05,53.04,35.54
574,1992,47,0.105,270.22,19.25,45.86,32.56
575,1992,48,0.094,269.40,22.57,40.92,31.75
576,1992,49,0.083,268.46,23.11,37.28,30.20
577,1992,50,0.078,267.44,23.00,33.63,28.32
578,1992,51,0.075,266.35,26.11,31.34,28.73
579,1992,52,0.070,265.60,25.32,31.76,28.54
580,1993,01,0.068,265.52,24.59,33.33,28.96
581,1993,02,0.070,265.79,26.07,34.07,30.07
582,1993,03,0.072,266.58,26.78,33.32,30.05
583,1993,04,0.074,266.30,27.37,38.38,32.88
584,1993,05,0.076,266.86,27.50,39.39,33.44
585,1993,06,0.076,267.26,25.70,44.54,35.12
586,1993,07,0.073,266.75,20.94,55.87,38.40
587,1993,08,0.071,267.10,16.43,63.04,39.74
588,1993,09,0.072,267.97,13.05,70.84,41.95
589,1993,10,0.077,269.38,11.16,76.89,44.02
590,1993,11,0.085,271.14,10.06,80.92,45.49
591,1993,12,0.101,273.11,11.23,81.95,46.59
592,1993,13,0.123,275.68,12.69,79.56,46.12
593,1993,14,0.150,278.07,14.09,76.35,45.22
594,1993,15,0.187,281.12,20.84,66.79,43.81
595,1993,16,0.235,285.07,30.63,46.24,38.44
596,1993,17,0.278,287.76,35.26,35.86,35.56
597,1993,18,0.321,289.81,39.98,27.71,33.85
598,1993,19,0.360,290.99,43.10,23.49,33.30
599,1993,20,0.388,291.36,44.36,25.93,35.14
600,1993,21,0.414,291.92,44.75,27.44,36.09
601,1993,22,0.423,292.08,40.31,31.39,35.85
602,1993,23,0.426,292.18,37.23,34.45,35.84
603,1993,24,0.432,292.20,37.61,37.16,37.39
604,1993,25,0.440,292.29,38.79,39.05,38.92
605,1993,26,0.435,292.21,34.45,44.78,39.62
606,1993,27,0.431,292.29,28.61,52.28,40.44
607,1993,28,0.431,292.29,27.98,58.82,43.40
608,1993,29,0.441,292.59,32.90,58.29,45.60
609,1993,30,0.446,292.67,36.04,59.21,47.62
610,1993,31,0.457,292.89,41.85,56.38,49.12
611,1993,32,0.461,292.86,44.81,56.08,50.45
612,1993,33,0.453,292.54,41.98,57.25,49.62
613,1993,34,0.437,291.86,36.22,59.20,47.71
614,1993,35,0.413,290.89,32.61,59.10,45.86
615,1993,36,0.395,289.78,34.77,55.36,45.07
616,1993,37,0.390,289.24,41.88,44.23,43.05
617,1993,38,0.371,288.03,40.59,43.37,41.98
618,1993,39,0.341,287.16,35.89,36.79,36.34
619,1993,40,0.311,286.33,33.02,28.29,30.66
620,1993,41,0.279,284.97,31.38,23.55,27.47
621,1993,42,0.246,282.90,30.94,26.89,28.92
622,1993,43,0.212,280.78,29.69,33.30,31.50
623,1993,44,0.185,278.87,29.43,35.96,32.70
624,1993,45,0.160,277.29,27.89,32.96,30.42
625,1993,46,0.133,275.61,26.00,27.78,26.89
626,1993,47,0.111,273.41,25.09,27.95,26.52
627,1993,48,0.095,271.88,24.44,27.39,25.92
628,1993,49,0.088,271.23,25.62,22.33,23.97
629,1993,50,0.088,270.15,27.67,19.30,23.48
630,1993,51,0.082,269.44,27.79,16.43,22.11
631,1993,52,0.077,268.93,27.55,15.86,21.71
632,1994,01,0.076,268.26,27.73,19.57,23.65
633,1994,02,0.065,267.32,22.46,26.55,24.50
634,1994,03,0.070,266.79,24.10,33.83,28.96
635,1994,04,0.082,266.72,32.47,38.42,35.44
636,1994,05,0.086,267.50,33.21,38.90,36.05
637,1994,06,0.090,268.43,34.01,41.10,37.56
638,1994,07,0.095,269.98,34.14,41.71,37.93
639,1994,08,0.108,271.48,39.09,41.99,40.54
640,1994,09,0.126,273.77,46.23,39.78,43.01
641,1994,10,0.145,276.13,50.56,38.67,44.62
642,1994,11,0.168,277.99,54.54,41.96,48.25
643,1994,12,0.187,279.79,54.35,43.66,49.01
644,1994,13,0.210,281.18,54.63,43.53,49.08
645,1994,14,0.238,282.29,55.32,45.92,50.62
646,1994,15,0.264,283.34,55.83,48.68,52.26
647,1994,16,0.296,284.34,57.55,52.56,55.05
648,1994,17,0.329,284.98,57.50,61.81,59.65
649,1994,18,0.365,285.69,59.58,68.03,63.80
650,1994,19,0.393,286.61,59.09,66.73,62.91
651,1994,20,0.414,287.21,57.18,65.46,61.32
652,1994,21,0.432,287.91,55.12,64.46,59.79
653,1994,22,0.459,288.89,58.05,60.88,59.47
654,1994,23,0.488,290.13,65.51,54.02,59.76
655,1994,24,0.512,291.23,72.56,47.00,59.78
656,1994,25,0.523,292.12,75.02,41.16,58.09
657,1994,26,0.524,293.01,72.68,36.30,54.49
658,1994,27,0.520,294.15,68.34,29.94,49.14
659,1994,28,0.508,295.00,62.62,23.93,43.28
660,1994,29,0.491,295.74,55.47,17.45,36.46
661,1994,30,0.476,296.20,49.17,14.52,31.84
662,1994,31,0.461,296.37,43.68,13.79,28.74
663,1994,32,0.446,296.26,37.88,15.33,26.60
664,1994,33,0.431,296.03,32.36,16.32,24.34
665,1994,34,0.418,295.94,28.91,13.48,21.19
666,1994,35,0.409,296.02,31.35,7.74,19.55
667,1994,36,0.409,296.63,39.86,2.47,21.17
668,1995,07,0.123,270.49,52.22,39.12,45.67
669,1995,08,0.133,273.05,55.29,33.48,44.39
670,1995,09,0.145,274.86,57.82,33.60,45.71
671,1995,10,0.153,275.91,56.32,40.47,48.40
672,1995,11,0.161,276.62,51.49,50.69,51.09
673,1995,12,0.173,277.58,47.98,57.59,52.78
674,1995,13,0.176,277.89,38.31,65.69,52.00
675,1995,14,0.189,278.86,32.56,70.28,51.42
676,1995,15,0.211,280.57,32.16,69.82,50.99
677,1995,16,0.236,282.29,32.09,68.75,50.42
678,1995,17,0.264,283.61,30.94,72.30,51.62
679,1995,18,0.295,284.58,31.50,76.63,54.07
680,1995,19,0.333,285.72,35.02,74.02,54.52
681,1995,20,0.378,287.61,42.91,61.51,52.21
682,1995,21,0.415,289.32,48.10,51.32,49.71
683,1995,22,0.446,290.91,52.92,42.26,47.59
684,1995,23,0.471,292.00,58.72,36.51,47.61
685,1995,24,0.492,292.54,65.06,34.55,49.80
686,1995,25,0.511,293.09,70.73,31.71,51.22
687,1995,26,0.525,293.78,74.24,28.35,51.29
688,1995,27,0.536,294.75,76.80,22.28,49.54
689,1995,28,0.539,295.25,78.69,19.59,49.14
690,1995,29,0.534,295.21,77.63,22.08,49.86
691,1995,30,0.529,295.36,75.71,22.41,49.06
692,1995,31,0.512,294.80,69.20,29.91,49.55
693,1995,32,0.488,293.99,58.55,39.76,49.15
694,1995,33,0.466,293.18,48.79,47.61,48.20
695,1995,34,0.443,292.36,39.59,51.45,45.52
696,1995,35,0.420,291.40,35.67,52.24,43.96
697,1995,36,0.402,290.13,37.38,51.35,44.36
698,1995,37,0.385,289.01,39.72,47.72,43.72
699,1995,38,0.380,288.13,43.97,43.17,43.57
700,1995,39,0.376,287.67,49.43,32.29,40.86
701,1995,40,0.364,287.11,52.90,21.19,37.04
702,1995,41,0.342,285.50,55.01,18.83,36.92
703,1995,42,0.314,283.68,56.90,20.36,38.63
704,1995,43,0.276,281.29,54.54,29.69,42.12
705,1995,44,0.217,278.12,41.04,41.54,41.29
706,1995,45,0.174,275.25,31.59,46.48,39.04
707,1995,46,0.147,272.90,29.59,43.83,36.71
708,1995,47,0.130,271.68,32.44,37.04,34.74
709,1995,48,0.117,270.56,35.58,32.84,34.21
710,1995,49,0.105,268.46,37.78,33.76,35.77
711,1995,50,0.091,266.30,34.79,33.86,34.32
712,1995,51,0.078,264.22,30.86,35.58,33.22
713,1995,52,0.076,263.35,32.51,36.91,34.71
714,1996,01,0.078,263.53,35.11,38.58,36.85
715,1996,02,0.084,264.97,40.52,35.99,38.26
716,1996,03,0.088,265.96,42.40,35.43,38.91
717,1996,04,0.087,266.13,39.23,39.03,39.13
718,1996,05,0.081,265.96,32.58,44.62,38.60
719,1996,06,0.072,265.29,23.50,55.32,39.41
720,1996,07,0.068,265.43,18.26,63.17,40.71
721,1996,08,0.071,267.15,17.25,63.19,40.22
722,1996,09,0.078,269.54,18.02,62.49,40.25
723,1996,10,0.091,272.13,20.64,62.44,41.54
724,1996,11,0.106,274.87,21.80,61.58,41.69
725,1996,12,0.124,277.63,23.13,57.94,40.54
726,1996,13,0.150,280.21,25.96,51.00,38.48
727,1996,14,0.180,282.91,28.10,41.30,34.70
728,1996,15,0.212,285.73,32.43,27.82,30.12
729,1996,16,0.250,287.94,37.02,19.45,28.24
730,1996,17,0.290,289.53,39.64,18.25,28.94
731,1996,18,0.336,290.74,45.23,17.99,31.61
732,1996,19,0.381,291.05,51.16,22.69,36.92
733,1996,20,0.434,292.25,61.85,17.84,39.84
734,1996,21,0.479,293.84,70.70,10.72,40.71
735,1996,22,0.502,294.50,72.71,10.45,41.58
736,1996,23,0.513,294.87,73.01,10.83,41.92
737,1996,24,0.514,295.01,71.10,11.09,41.10
738,1996,25,0.510,295.00,67.48,12.38,39.93
739,1996,26,0.505,294.96,63.48,15.54,39.51
740,1996,27,0.497,294.42,56.85,26.60,41.73
741,1996,28,0.490,294.12,54.15,34.88,44.51
742,1996,29,0.482,293.91,51.33,40.22,45.78
743,1996,30,0.463,293.11,43.84,52.36,48.10
744,1996,31,0.442,292.18,35.41,64.30,49.86
745,1996,32,0.420,291.13,25.63,77.23,51.43
746,1996,33,0.408,290.66,20.43,80.15,50.29
747,1996,34,0.396,290.04,16.95,81.32,49.13
748,1996,35,0.371,288.71,14.07,85.46,49.77
749,1996,36,0.344,287.05,14.57,86.86,50.72
750,1996,37,0.318,285.52,15.24,83.92,49.58
751,1996,38,0.306,284.98,17.64,74.17,45.91
752,1996,39,0.306,285.30,23.95,54.02,38.99
753,1996,40,0.303,285.37,30.35,36.81,33.58
754,1996,41,0.292,284.57,36.52,27.01,31.76
755,1996,42,0.277,283.98,42.25,16.86,29.56
756,1996,43,0.253,282.97,45.28,15.03,30.15
757,1996,44,0.224,281.18,45.21,17.92,31.56
758,1996,45,0.189,278.66,39.92,23.37,31.65
759,1996,46,0.156,275.74,35.11,27.05,31.08
760,1996,47,0.135,273.91,35.32,24.93,30.13
761,1996,48,0.114,271.79,33.52,27.11,30.32
762,1996,49,0.098,269.43,32.08,30.66,31.37
763,1996,50,0.084,267.33,28.06,32.17,30.12
764,1996,51,0.077,266.14,29.04,30.17,29.61
765,1996,52,0.073,265.47,29.06,29.74,29.40
766,1997,01,0.064,264.36,20.76,36.24,28.50
767,1997,02,0.060,263.87,17.44,41.68,29.56
768,1997,03,0.065,264.97,20.43,39.36,29.90
769,1997,04,0.073,266.63,25.75,34.41,30.08
770,1997,05,0.082,267.87,31.30,33.26,32.28
771,1997,06,0.095,269.38,37.99,33.89,35.94
772,1997,07,0.109,271.16,44.86,33.74,39.30
773,1997,08,0.127,273.51,52.47,29.52,41.00
774,1997,09,0.149,275.26,61.41,30.09,45.75
775,1997,10,0.169,277.10,66.48,32.52,49.50
776,1997,11,0.186,279.19,65.56,34.87,50.21
777,1997,12,0.197,280.33,60.37,40.96,50.67
778,1997,13,0.208,281.30,54.44,43.17,48.81
779,1997,14,0.214,281.65,44.53,50.13,47.33
780,1997,15,0.220,282.36,35.99,55.30,45.64
781,1997,16,0.235,283.78,31.26,55.70,43.48
782,1997,17,0.261,285.37,29.06,55.53,42.29
783,1997,18,0.292,286.50,29.28,57.40,43.34
784,1997,19,0.332,287.43,33.89,56.03,44.96
785,1997,20,0.368,288.09,38.28,54.72,46.50
786,1997,21,0.399,288.59,41.83,55.90,48.87
787,1997,22,0.423,288.67,44.21,60.45,52.33
788,1997,23,0.444,289.37,48.84,59.02,53.93
789,1997,24,0.470,290.60,57.25,51.85,54.55
790,1997,25,0.492,291.36,64.26,48.07,56.16
791,1997,26,0.510,292.02,69.83,46.41,58.12
792,1997,27,0.514,291.94,69.54,55.60,62.57
793,1997,28,0.502,291.58,64.84,66.79,65.81
794,1997,29,0.492,291.64,61.45,68.86,65.16
795,1997,30,0.493,291.86,62.36,67.28,64.82
796,1997,31,0.490,291.81,61.89,68.28,65.09
797,1997,32,0.484,291.66,59.55,69.97,64.76
798,1997,33,0.474,291.20,55.19,73.23,64.21
799,1997,34,0.461,290.35,51.67,77.71,64.69
800,1997,35,0.459,289.53,57.51,76.19,66.85
801,1997,36,0.451,288.60,61.98,70.36,66.17
802,1997,37,0.435,287.37,62.49,66.80,64.64
803,1997,38,0.414,286.11,59.70,65.91,62.81
804,1997,39,0.387,284.43,55.12,65.82,60.47
805,1997,40,0.352,282.33,49.28,67.75,58.52
806,1997,41,0.308,279.97,42.71,71.73,57.22
807,1997,42,0.275,278.08,41.99,72.08,57.03
808,1997,43,0.252,276.36,45.34,70.60,57.97
809,1997,44,0.227,274.56,46.72,69.28,58.00
810,1997,45,0.190,272.29,40.50,66.83,53.67
811,1997,46,0.153,269.88,33.40,62.22,47.81
812,1997,47,0.127,268.35,31.04,56.62,43.83
813,1997,48,0.115,267.23,34.53,52.76,43.64
814,1997,49,0.108,266.23,38.86,49.13,43.99
815,1997,50,0.101,265.49,40.00,44.39,42.19
816,1997,51,0.096,265.38,42.96,37.94,40.45
817,1997,52,0.098,266.20,49.13,31.18,40.15
818,1998,01,0.109,267.63,59.06,24.87,41.96
819,1998,02,0.117,269.12,65.65,18.62,42.13
820,1998,03,0.125,270.35,69.69,15.70,42.70
821,1998,04,0.132,271.13,72.73,15.70,44.21
822,1998,05,0.142,271.86,76.31,16.07,46.19
823,1998,06,0.149,272.37,77.14,21.06,49.10
824,1998,07,0.149,272.60,73.24,28.52,50.88
